,Transaction ID,Date,Product,Source,Count of Sessions,Quantity,Product Revenue,Landing Page,Device Category
1817,#10700,20190603,Accessory,(direct),3,1,$199.00,/,desktop
1818,#10701,20190603,Accessory,(direct),2,1,$30.00,/collections/accessories/products/repair-kit,mobile
1819,#10702,20190603,Accessory,google,22,1,$30.00,/pages/faqs,mobile
1820,#10703,20190603,Accessory,google,2,1,$99.00,/,mobile
1821,#10703,20190603,Accessory,google,2,1,$15.00,/,mobile
1822,#10703,20190603,Boat D,google,2,1,"$1,999.00",/,mobile
1823,#10692,20190602,Accessory,Listrak,3,1,$375.00,/cart?trk_msg=48OSUDA5GGV49E7P2C3HT9I0M8&trk_contact=1POVLOIE77D272I9NO88IU5G1K&trk_module=sca&trk_sid=THNM77HPMJRIE1BCJDLR83L6GG,desktop
1824,#10693,20190602,Accessory,affirm.com,3,1,$99.00,/checkout/thank_you,mobile
1825,#10693,20190602,Boat B,affirm.com,3,1,"$1,299.00",/checkout/thank_you,mobile
1826,#10694,20190602,Accessory,Listrak,1,1,$70.00,/cart?trk_msg=48OSUDA5GGV49E7P2C3HT9I0M8&trk_contact=2PQC4247SOO6N6NGSODTSI7Q44&trk_module=sca&trk_sid=C0RIT7LJ3KUTLL4CQO5H4A6JGG,mobile
1827,#10695,20190602,Accessory,google,1,2,$750.00,/collections/new-kayaks,desktop
1828,#10695,20190602,Accessory,google,1,2,$130.00,/collections/new-kayaks,desktop
1829,#10695,20190602,Accessory,google,1,2,$398.00,/collections/new-kayaks,desktop
1830,#10695,20190602,Accessory,google,1,1,$99.00,/collections/new-kayaks,desktop
1831,#10695,20190602,Accessory,google,1,1,$99.00,/collections/new-kayaks,desktop
1832,#10695,20190602,Accessory,google,1,2,$30.00,/collections/new-kayaks,desktop
1833,#10695,20190602,Boat A,google,1,2,"$3,198.00",/collections/new-kayaks,desktop
1834,#10696,20190602,Accessory,(direct),1,1,$15.00,/,desktop
1835,#10697,20190602,Accessory,google,3,1,$70.00,/products/oru-skirt?variant=5938596929,mobile
1836,#10697,20190602,Accessory,google,3,1,$149.00,/products/oru-skirt?variant=5938596929,mobile
1837,#10686,20190601,Accessory,(direct),1,1,$15.00,/,desktop
1838,#10687,20190601,Accessory,google,6,2,$198.00,/checkout/shipping,desktop
1839,#10687,20190601,Boat A,google,6,2,"$3,198.00",/checkout/shipping,desktop
1840,#10688,20190601,Accessory,(direct),6,1,$15.00,/cart,desktop
1841,#10689,20190601,Accessory,google,3,2,$30.00,/products/repair-kit,mobile
1842,#10690,20190601,Accessory,google,8,1,$99.00,/collections/accessories,mobile
1843,#10691,20190601,Accessory,Listrak,4,1,$99.00,/?trk_msg=9O9BTIBCNF845FIU7K46RNM3FS&trk_contact=D70E2BE64EIDQEGUV03PRUJQN4&trk_module=wel&trk_sid=QCD72D2GPPUAHCAHBGLN1B8FTK,mobile
1844,#10684,20190531,Accessory,google,3,1,$70.00,/collections/replacementparts/products/replacement-fairings,desktop
1845,#10685,20190531,Accessory,google,1,2,$140.00,/collections/accessories,desktop
1846,#10671,20190530,Accessory,google,2,1,$99.00,/,desktop
1847,#10671,20190530,Accessory,google,2,1,$99.00,/,desktop
1848,#10671,20190530,Boat A,google,2,1,"$1,599.00",/,desktop
1849,#10672,20190530,Accessory,affirm.com,3,1,$149.00,/checkout/thank_you,desktop
1850,#10672,20190530,Accessory,affirm.com,3,1,$199.00,/checkout/thank_you,desktop
1851,#10673,20190530,Accessory,Listrak,1,1,$375.00,/cart?trk_msg=48OSUDA5GGV49E7P2C3HT9I0M8&trk_contact=QT3337F3GNG9D7RFRPIP1HVV5G&trk_module=sca&trk_sid=CM1AH2TED550D6D3AHAM0QSLDK,desktop
1852,#10674,20190530,Accessory,google,15,2,$198.00,/cart,mobile
1853,#10674,20190530,Boat D,google,15,1,"$1,999.00",/cart,mobile
1854,#10675,20190530,Boat D,Listrak,30,1,"$1,000.00",/checkout/payment,mobile
1855,#10676,20190530,Accessory,google,2,2,$30.00,/products/replacement-cockpit-rib,desktop
1856,#10677,20190530,Accessory,affirm.com,14,1,$220.00,/checkout/thank_you,mobile
1857,#10678,20190530,Boat A,Listrak,1,1,"$1,599.00",/?trk_msg=L2COFVMA2LJ4LEETEIMMO1P1M0&trk_contact=QHKAB5RG0I6FNR3H5EVFN8SN3C&trk_sid=QR159PGR2V2OU7P7UOCP888I04,desktop
1858,#10679,20190530,Accessory,Listrak,1,1,$79.00,/?trk_msg=L2COFVMA2LJ4LEETEIMMO1P1M0&trk_contact=QHKAB5RG0I6FNR3H5EVFN8SN3C&trk_sid=QR159PGR2V2OU7P7UOCP888I04,desktop
1859,#10679,20190530,Accessory,Listrak,1,1,$199.00,/?trk_msg=L2COFVMA2LJ4LEETEIMMO1P1M0&trk_contact=QHKAB5RG0I6FNR3H5EVFN8SN3C&trk_sid=QR159PGR2V2OU7P7UOCP888I04,desktop
1860,#10679,20190530,Accessory,Listrak,1,1,$99.00,/?trk_msg=L2COFVMA2LJ4LEETEIMMO1P1M0&trk_contact=QHKAB5RG0I6FNR3H5EVFN8SN3C&trk_sid=QR159PGR2V2OU7P7UOCP888I04,desktop
1861,#10679,20190530,Accessory,Listrak,1,1,$99.00,/?trk_msg=L2COFVMA2LJ4LEETEIMMO1P1M0&trk_contact=QHKAB5RG0I6FNR3H5EVFN8SN3C&trk_sid=QR159PGR2V2OU7P7UOCP888I04,desktop
1862,#10664,20190529,Accessory,kayakguru.com,6,2,$198.00,/products/oru-nylon-spray-skirt?variant=4827517747241,desktop
1863,#10665,20190529,Boat B,bing,3,1,"$1,299.00",/pages/about,desktop
1864,#10668,20190529,Accessory,OrderlyEmails,10,1,$70.00,/products/oru-float-bags,mobile
1865,#10668,20190529,Accessory,OrderlyEmails,10,1,$149.00,/products/oru-float-bags,mobile
1866,#10669,20190529,Accessory,(direct),1,1,$99.00,/,mobile
1867,#10670,20190529,Accessory,affirm.com,7,1,$199.00,/checkout/thank_you,desktop
1868,#10670,20190529,Accessory,affirm.com,7,1,$99.00,/checkout/thank_you,desktop
1869,#10670,20190529,Boat A,affirm.com,7,1,"$1,599.00",/checkout/thank_you,desktop
1870,#10659,20190528,Accessory,affirm.com,4,1,$99.00,/checkout/thank_you,tablet
1871,#10659,20190528,Accessory,affirm.com,4,1,$99.00,/checkout/thank_you,tablet
1872,#10659,20190528,Boat A,affirm.com,4,1,"$1,599.00",/checkout/thank_you,tablet
1873,#10660,20190528,Accessory,pay.shopify.com,14,1,$99.00,/checkout/contact_information?skip_shopify_pay=true,desktop
1874,#10661,20190528,Accessory,google,6,1,$79.00,/,mobile
1875,#10663,20190528,Accessory,google,6,1,$70.00,/cart,desktop
1876,#10663,20190528,Accessory,google,6,1,$79.00,/cart,desktop
1877,#10663,20190528,Accessory,google,6,1,$99.00,/cart,desktop
1878,#10663,20190528,Boat C,google,6,1,"$2,499.00",/cart,desktop
1879,#10631,20190527,Accessory,google,3,1,$99.00,/products/beach-lt-kayak-factory-firsts,desktop
1880,#10631,20190527,Boat B,google,3,1,"$1,105.00",/products/beach-lt-kayak-factory-firsts,desktop
1881,#10632,20190527,Accessory,google,1,1,$99.00,/,desktop
1882,#10632,20190527,Accessory,google,1,1,$99.00,/,desktop
1883,#10633,20190527,Boat B,google,4,2,"$2,210.00",/pages/contact,mobile
1884,#10634,20190527,Boat A,google,1,2,"$2,720.00",/,desktop
1885,#10635,20190527,Accessory,affirm.com,10,1,$99.00,/checkout/thank_you,mobile
1886,#10635,20190527,Boat C,affirm.com,10,1,"$2,499.00",/checkout/thank_you,mobile
1887,#10638,20190527,Accessory,(direct),2,1,$375.00,/collections/accessories,desktop
1888,#10638,20190527,Accessory,(direct),2,2,$130.00,/collections/accessories,desktop
1889,#10638,20190527,Accessory,(direct),2,1,$99.00,/collections/accessories,desktop
1890,#10638,20190527,Accessory,(direct),2,2,$198.00,/collections/accessories,desktop
1891,#10638,20190527,Accessory,(direct),2,2,$40.00,/collections/accessories,desktop
1892,#10638,20190527,Boat D,(direct),2,1,"$1,700.00",/collections/accessories,desktop
1893,#10639,20190527,Boat B,m.facebook.com,1,1,"$1,105.00",/,mobile
1894,#10640,20190527,Boat A,google,5,1,$20.00,/products/replacement-seamchannels?variant=17012110337,mobile
1895,#10641,20190527,Accessory,affirm.com,4,1,$99.00,/checkout/thank_you,mobile
1896,#10641,20190527,Boat B,affirm.com,4,1,"$1,105.00",/checkout/thank_you,mobile
1897,#10642,20190527,Accessory,(direct),1,1,$70.00,/,mobile
1898,#10643,20190527,Accessory,affirm.com,4,1,$99.00,/checkout/thank_you,desktop
1899,#10643,20190527,Boat B,affirm.com,4,1,"$1,105.00",/checkout/thank_you,desktop
1900,#10644,20190527,Accessory,google,3,1,$199.00,/collections/kayaks,mobile
1901,#10644,20190527,Boat B,google,3,1,"$1,105.00",/collections/kayaks,mobile
1902,#10645,20190527,Boat A,google,3,1,"$1,360.00",/products/beach-lt?variant=11512863361,mobile
1903,#10645,20190527,Boat B,google,3,1,"$1,105.00",/products/beach-lt?variant=11512863361,mobile
1904,#10646,20190527,Accessory,google,2,1,$99.00,/,mobile
1905,#10646,20190527,Boat A,google,2,1,"$1,360.00",/,mobile
1906,#10647,20190527,Accessory,google,2,1,$99.00,/collections/accessories/products/oru-lights,desktop
1907,#10647,20190527,Accessory,google,2,2,$40.00,/collections/accessories/products/oru-lights,desktop
1908,#10647,20190527,Boat B,google,2,1,"$1,105.00",/collections/accessories/products/oru-lights,desktop
1909,#10648,20190527,Accessory,(direct),1,1,$65.00,/,desktop
1910,#10648,20190527,Accessory,(direct),1,2,$198.00,/,desktop
1911,#10648,20190527,Accessory,(direct),1,1,$99.00,/,desktop
1912,#10648,20190527,Accessory,(direct),1,1,$99.00,/,desktop
1913,#10648,20190527,Accessory,(direct),1,1,$20.00,/,desktop
1914,#10648,20190527,Boat D,(direct),1,1,"$1,700.00",/,desktop
1915,#10650,20190527,Accessory,bing,8,1,$99.00,/products/oru-paddle?variant=6120440961,desktop
1916,#10650,20190527,Boat D,bing,8,1,"$1,700.00",/products/oru-paddle?variant=6120440961,desktop
1917,#10651,20190527,Boat A,google,20,1,"$1,360.00",/,mobile
1918,#10652,20190527,Accessory,affirm.com,2,1,$99.00,/checkout/thank_you,desktop
1919,#10652,20190527,Boat A,affirm.com,2,1,"$1,360.00",/checkout/thank_you,desktop
1920,#10653,20190527,Accessory,google,2,1,$70.00,/cart,desktop
1921,#10653,20190527,Accessory,google,2,2,$198.00,/cart,desktop
1922,#10653,20190527,Boat D,google,2,1,"$1,700.00",/cart,desktop
1923,#10654,20190527,Boat A,redirect.viglink.com,6,1,"$1,360.00",/?avad=55963_d15f73e11,desktop
1924,#10655,20190527,Accessory,google,12,1,$99.00,/checkout/shipping,mobile
1925,#10655,20190527,Boat A,google,12,1,"$1,360.00",/checkout/shipping,mobile
1926,#10656,20190527,Accessory,google,6,1,$79.00,/checkout/shipping?discount=,mobile
1927,#10656,20190527,Accessory,google,6,1,$199.00,/checkout/shipping?discount=,mobile
1928,#10656,20190527,Accessory,google,6,1,$99.00,/checkout/shipping?discount=,mobile
1929,#10656,20190527,Boat A,google,6,1,"$1,360.00",/checkout/shipping?discount=,mobile
1930,#10657,20190527,Accessory,google,3,1,$99.00,/products/oru-paddle?variant=6120440961,desktop
1931,#10657,20190527,Boat A,google,3,1,"$1,360.00",/products/oru-paddle?variant=6120440961,desktop
1932,#10658,20190527,Boat A,affirm.com,6,1,"$1,360.00",/checkout/thank_you,mobile
1933,#10618,20190526,Accessory,google,1,2,$198.00,/,desktop
1934,#10618,20190526,Accessory,google,1,1,$99.00,/,desktop
1935,#10618,20190526,Accessory,google,1,1,$99.00,/,desktop
1936,#10618,20190526,Boat D,google,1,1,"$1,700.00",/,desktop
1937,#10619,20190526,Accessory,google,2,1,$30.00,/products/bulkhead-bay-series?variant=17011431489,desktop
1938,#10620,20190526,Accessory,google,3,1,$99.00,/products/oru-pfd,desktop
1939,#10620,20190526,Accessory,google,3,1,$99.00,/products/oru-pfd,desktop
1940,#10620,20190526,Boat A,google,3,1,"$1,360.00",/products/oru-pfd,desktop
1941,#10621,20190526,Accessory,facebook,5,1,$99.00,/,desktop
1942,#10621,20190526,Boat D,facebook,5,1,"$1,700.00",/,desktop
1943,#10622,20190526,Boat B,privy,2,1,$935.00,/?utm_email=@@@@070AGZfiDJWhJqtYhrW3e7qWf5EkQVddJ4AmnsDrJs5niiwRZbrUyLDgzd1E+NpIZ+Al8vk8guEBqgX/ob2DtAjRw2rZBMqxWQIvFSND57Orcf4XLKXFF/Ko42/Bh52FORQ73fOvL1mMUQILlB5Yb1qcQJMM4KUvx1um8F3Xe6nCLyc=,mobile
1944,#10622,20190526,Accessory,privy,2,1,$99.00,/?utm_email=@@@@070AGZfiDJWhJqtYhrW3e7qWf5EkQVddJ4AmnsDrJs5niiwRZbrUyLDgzd1E+NpIZ+Al8vk8guEBqgX/ob2DtAjRw2rZBMqxWQIvFSND57Orcf4XLKXFF/Ko42/Bh52FORQ73fOvL1mMUQILlB5Yb1qcQJMM4KUvx1um8F3Xe6nCLyc=,mobile
1945,#10623,20190526,Accessory,(direct),1,2,$198.00,/,desktop
1946,#10623,20190526,Boat D,(direct),1,1,"$1,700.00",/,desktop
1947,#10624,20190526,Accessory,facebook,6,1,$99.00,/products/the-haven-tandem-kayak,desktop
1948,#10624,20190526,Boat A,facebook,6,1,"$1,360.00",/products/the-haven-tandem-kayak,desktop
1949,#10625,20190526,Boat B,affirm.com,8,1,$935.00,/checkout/thank_you,desktop
1950,#10626,20190526,Accessory,google,4,2,$198.00,/checkout/shipping,desktop
1951,#10626,20190526,Boat A,google,4,1,"$1,360.00",/checkout/shipping,desktop
1952,#10626,20190526,Boat B,google,4,1,"$1,105.00",/checkout/shipping,desktop
1953,#10627,20190526,Accessory,facebook,3,1,$99.00,/,desktop
1954,#10627,20190526,Boat B,facebook,3,1,"$1,105.00",/,desktop
1955,#10628,20190526,Accessory,google,9,1,$99.00,/,desktop
1956,#10628,20190526,Boat B,google,9,1,"$1,105.00",/,desktop
1957,#10629,20190526,Accessory,redirect.viglink.com,5,1,$79.00,/products/bay-st?variant=12128524353,desktop
1958,#10629,20190526,Accessory,redirect.viglink.com,5,1,$99.00,/products/bay-st?variant=12128524353,desktop
1959,#10629,20190526,Boat A,redirect.viglink.com,5,1,"$1,360.00",/products/bay-st?variant=12128524353,desktop
1960,#10630,20190526,Accessory,google,2,1,$99.00,/products/beach-lt?variant=11512863361,desktop
1961,#10630,20190526,Boat B,google,2,1,"$1,105.00",/products/beach-lt?variant=11512863361,desktop
1962,#10605,20190525,Accessory,google,2,1,$18.00,/products/oru-kayak-the-adventure-unfolds-t-shirt,mobile
1963,#10605,20190525,Accessory,google,2,1,$20.00,/products/oru-kayak-the-adventure-unfolds-t-shirt,mobile
1964,#10606,20190525,Accessory,google,2,1,$65.00,/,tablet
1965,#10607,20190525,Boat A,ca.search.yahoo.com,6,1,"$1,190.00",/products/bay-st,desktop
1966,#10608,20190525,Accessory,google,1,1,$99.00,/,desktop
1967,#10608,20190525,Boat B,google,1,1,"$1,105.00",/,desktop
1968,#10609,20190525,Boat B,google,5,1,"$1,105.00",/,desktop
1969,#10610,20190525,Accessory,Listrak,19,1,$70.00,/products/the-coast-xt-2018,desktop
1970,#10610,20190525,Accessory,Listrak,19,1,$79.00,/products/the-coast-xt-2018,desktop
1971,#10610,20190525,Boat C,Listrak,19,1,"$2,125.00",/products/the-coast-xt-2018,desktop
1972,#10611,20190525,Boat B,knoji.com,1,1,$935.00,/,mobile
1973,#10612,20190525,Boat A,affirm.com,11,1,"$1,190.00",/checkout/thank_you,desktop
1974,#10612,20190525,Accessory,affirm.com,11,1,$99.00,/checkout/thank_you,desktop
1975,#10613,20190525,Boat A,google,2,1,"$1,190.00",/collections/kayaks,mobile
1976,#10614,20190525,Accessory,s4.socialannex.net,3,2,$198.00,/checkout/contact_information?discount=,desktop
1977,#10614,20190525,Boat D,s4.socialannex.net,3,1,"$1,700.00",/checkout/contact_information?discount=,desktop
1978,#10616,20190525,Boat A,youtube.com,1,1,"$1,190.00",/?aff=20,mobile
1979,#10616,20190525,Accessory,youtube.com,1,1,$149.00,/?aff=20,mobile
1980,#10616,20190525,Accessory,youtube.com,1,1,$99.00,/?aff=20,mobile
1981,#10616,20190525,Accessory,youtube.com,1,1,$99.00,/?aff=20,mobile
1982,#10617,20190525,Accessory,google,2,1,$149.00,/,desktop
1983,#10617,20190525,Accessory,google,2,1,$99.00,/,desktop
1984,#10617,20190525,Boat A,google,2,1,"$1,360.00",/,desktop
1985,#10598,20190524,Accessory,affirm.com,7,1,$99.00,/checkout/thank_you,mobile
1986,#10598,20190524,Boat D,affirm.com,7,1,"$1,700.00",/checkout/thank_you,mobile
1987,#10599,20190524,Boat B,google,1,1,$935.00,/products/beach-lt,desktop
1988,#10599,20190524,Accessory,google,1,1,$99.00,/products/beach-lt,desktop
1989,#10602,20190524,Accessory,(direct),1,1,$30.00,/products/replacement-seamchannels?variant=10471156545,desktop
1990,#10603,20190524,Boat A,(direct),3,1,"$1,190.00",/products/bay-st-kayak-factory-firsts?variant=33071580813,mobile
1991,#10604,20190524,Boat A,searchencrypt.com,1,1,"$1,190.00",/collections/kayaks,desktop
1992,#10604,20190524,Accessory,searchencrypt.com,1,1,$79.00,/collections/kayaks,desktop
1993,#10604,20190524,Accessory,searchencrypt.com,1,1,$99.00,/collections/kayaks,desktop
1994,#10604,20190524,Accessory,searchencrypt.com,1,1,$99.00,/collections/kayaks,desktop
1995,#10580,20190523,Accessory,affirm.com,2,1,$99.00,/checkout/thank_you,desktop
1996,#10580,20190523,Boat B,affirm.com,2,1,"$1,105.00",/checkout/thank_you,desktop
1997,#10581,20190523,Accessory,google,2,1,$99.00,/,desktop
1998,#10581,20190523,Boat A,google,2,1,"$1,360.00",/,desktop
1999,#10582,20190523,Accessory,paypal.com,2,1,$70.00,/checkout/payment?token=EC-9KK5486478775325R,desktop
2000,#10584,20190523,Accessory,google,2,1,$99.00,/,desktop
2001,#10584,20190523,Boat B,google,2,1,"$1,105.00",/,desktop
2002,#10585,20190523,Accessory,google,1,1,$99.00,/,tablet
2003,#10585,20190523,Boat D,google,1,1,"$1,700.00",/,tablet
2004,#10586,20190523,Accessory,facebook,8,1,$79.00,/,mobile
2005,#10586,20190523,Accessory,facebook,8,1,$99.00,/,mobile
2006,#10586,20190523,Accessory,facebook,8,1,$99.00,/,mobile
2007,#10587,20190523,Accessory,google,5,1,$99.00,/,desktop
2008,#10587,20190523,Boat A,google,5,1,"$1,360.00",/,desktop
2009,#10588,20190523,Accessory,google,2,1,$195.00,/checkout/contact_information,desktop
2010,#10590,20190523,Accessory,Listrak,4,1,$99.00,/?trk_msg=IE1NQKANJJLK543KDS6IFT0FQK&trk_contact=MNNERD1DGFNEIU7KQ45KQ5QFL4&trk_sid=FK6DQQ7TSL0TRCMG6CBVVC8AMO,desktop
2011,#10590,20190523,Boat A,Listrak,4,1,"$1,360.00",/?trk_msg=IE1NQKANJJLK543KDS6IFT0FQK&trk_contact=MNNERD1DGFNEIU7KQ45KQ5QFL4&trk_sid=FK6DQQ7TSL0TRCMG6CBVVC8AMO,desktop
2012,#10591,20190523,Boat D,bing,3,1,"$1,000.00",/checkout/contact_information?discount=,desktop
2013,#10591,20190523,Accessory,bing,3,1,$99.00,/checkout/contact_information?discount=,desktop
2014,#10592,20190523,Boat A,Listrak,4,1,"$1,190.00",/collections/kayaks,desktop
2015,#10592,20190523,Accessory,Listrak,4,1,$99.00,/collections/kayaks,desktop
2016,#10594,20190523,Boat A,google,1,1,"$1,190.00",/,desktop
2017,#10594,20190523,Accessory,google,1,1,$99.00,/,desktop
2018,#10595,20190523,Accessory,google,1,1,$65.00,/,mobile
2019,#10595,20190523,Accessory,google,1,1,$99.00,/,mobile
2020,#10596,20190523,Accessory,google,1,1,$99.00,/,mobile
2021,#10596,20190523,Boat A,google,1,1,"$1,360.00",/,mobile
2022,#10597,20190523,Boat B,bing,1,1,$935.00,/collections/certified-pre-owned,desktop
2023,#10568,20190522,Accessory,affirm.com,2,2,$198.00,/checkout/thank_you,mobile
2024,#10568,20190522,Boat D,affirm.com,2,2,"$3,400.00",/checkout/thank_you,mobile
2025,#10569,20190522,Boat B,bing,4,1,$935.00,/checkout/payment,desktop
2026,#10569,20190522,Accessory,bing,4,1,$99.00,/checkout/payment,desktop
2027,#10570,20190522,Boat A,(direct),1,1,"$1,360.00",/,desktop
2028,#10571,20190522,Accessory,Listrak,1,2,$198.00,/?trk_msg=F8CIJ77C4TKKRC9GB456Q720KC&trk_contact=F98QKVF2NSMMIPLR751BTQ61VK&trk_sid=D3GFKC8DOCEP4L6QB3H0Q4L00K,desktop
2029,#10571,20190522,Accessory,Listrak,1,1,$99.00,/?trk_msg=F8CIJ77C4TKKRC9GB456Q720KC&trk_contact=F98QKVF2NSMMIPLR751BTQ61VK&trk_sid=D3GFKC8DOCEP4L6QB3H0Q4L00K,desktop
2030,#10571,20190522,Accessory,Listrak,1,1,$99.00,/?trk_msg=F8CIJ77C4TKKRC9GB456Q720KC&trk_contact=F98QKVF2NSMMIPLR751BTQ61VK&trk_sid=D3GFKC8DOCEP4L6QB3H0Q4L00K,desktop
2031,#10571,20190522,Boat D,Listrak,1,1,"$1,700.00",/?trk_msg=F8CIJ77C4TKKRC9GB456Q720KC&trk_contact=F98QKVF2NSMMIPLR751BTQ61VK&trk_sid=D3GFKC8DOCEP4L6QB3H0Q4L00K,desktop
2032,#10572,20190522,Accessory,google,4,1,$99.00,/,desktop
2033,#10572,20190522,Boat B,google,4,1,"$1,105.00",/,desktop
2034,#10573,20190522,Boat D,google,9,1,"$1,700.00",/pages/contact,mobile
2035,#10575,20190522,Accessory,orukayak.helpdocs.io,3,1,$65.00,/,desktop
2036,#10575,20190522,Accessory,orukayak.helpdocs.io,3,1,$70.00,/,desktop
2037,#10575,20190522,Accessory,orukayak.helpdocs.io,3,1,$18.00,/,desktop
2038,#10575,20190522,Accessory,orukayak.helpdocs.io,3,1,$149.00,/,desktop
2039,#10575,20190522,Accessory,orukayak.helpdocs.io,3,1,$25.00,/,desktop
2040,#10577,20190522,Accessory,google,1,1,$199.00,/,desktop
2041,#10578,20190522,Accessory,google,1,1,$149.00,/,desktop
2042,#10578,20190522,Boat A,google,1,1,"$1,360.00",/,desktop
2043,#10579,20190522,Boat B,google,3,1,"$1,105.00",/,desktop
2044,#10556,20190521,Boat A,google,7,1,"$1,190.00",/,desktop
2045,#10556,20190521,Accessory,google,7,1,$149.00,/,desktop
2046,#10556,20190521,Accessory,google,7,1,$99.00,/,desktop
2047,#10558,20190521,Boat C,Listrak,5,1,"$1,785.00",/collections/accessories?trk_msg=IE1NQKANJJLK543KDS6IFT0FQK&trk_contact=6OKCS3VF6PCPLDIRCB3RQC3ABC&trk_sid=HU78KSJNS2BCJ3S7485ERLKRK8,mobile
2048,#10558,20190521,Accessory,Listrak,5,1,$65.00,/collections/accessories?trk_msg=IE1NQKANJJLK543KDS6IFT0FQK&trk_contact=6OKCS3VF6PCPLDIRCB3RQC3ABC&trk_sid=HU78KSJNS2BCJ3S7485ERLKRK8,mobile
2049,#10558,20190521,Accessory,Listrak,5,1,$70.00,/collections/accessories?trk_msg=IE1NQKANJJLK543KDS6IFT0FQK&trk_contact=6OKCS3VF6PCPLDIRCB3RQC3ABC&trk_sid=HU78KSJNS2BCJ3S7485ERLKRK8,mobile
2050,#10558,20190521,Accessory,Listrak,5,1,$79.00,/collections/accessories?trk_msg=IE1NQKANJJLK543KDS6IFT0FQK&trk_contact=6OKCS3VF6PCPLDIRCB3RQC3ABC&trk_sid=HU78KSJNS2BCJ3S7485ERLKRK8,mobile
2051,#10558,20190521,Accessory,Listrak,5,1,$99.00,/collections/accessories?trk_msg=IE1NQKANJJLK543KDS6IFT0FQK&trk_contact=6OKCS3VF6PCPLDIRCB3RQC3ABC&trk_sid=HU78KSJNS2BCJ3S7485ERLKRK8,mobile
2052,#10559,20190521,Boat B,Listrak,4,1,$935.00,/checkout/payment,mobile
2053,#10559,20190521,Accessory,Listrak,4,1,$99.00,/checkout/payment,mobile
2054,#10560,20190521,Boat B,google,5,1,$935.00,/,mobile
2055,#10560,20190521,Accessory,google,5,1,$99.00,/,mobile
2056,#10561,20190521,Boat D,google,8,1,"$1,000.00",/checkout/shipping,desktop
2057,#10561,20190521,Accessory,google,8,1,$99.00,/checkout/shipping,desktop
2058,#10562,20190521,Boat A,Listrak,6,1,"$1,190.00",/?trk_msg=F8CIJ77C4TKKRC9GB456Q720KC&trk_contact=POL04Q86RFIBKAQHSDBEHESN0S&trk_sid=MF04NJ2A0MMEOSICRHV88B098K,desktop
2059,#10562,20190521,Accessory,Listrak,6,1,$79.00,/?trk_msg=F8CIJ77C4TKKRC9GB456Q720KC&trk_contact=POL04Q86RFIBKAQHSDBEHESN0S&trk_sid=MF04NJ2A0MMEOSICRHV88B098K,desktop
2060,#10562,20190521,Accessory,Listrak,6,1,$99.00,/?trk_msg=F8CIJ77C4TKKRC9GB456Q720KC&trk_contact=POL04Q86RFIBKAQHSDBEHESN0S&trk_sid=MF04NJ2A0MMEOSICRHV88B098K,desktop
2061,#10563,20190521,Accessory,google,1,2,$750.00,/,desktop
